entity_id,entity_type,canonical_name,original_name,source_doc_id,method,confidence,evidence
LinhVuc_bao_hiem,LinhVuc,Bảo hiểm,Bảo hiểm,112924,rules_fallback,0.9,Chứa từ khóa 'bảo hiểm'
DoiTuongApDung_cong_ty_quan_ly_quy,DoiTuongApDung,Công ty quản lý quỹ,Công ty quản lý quỹ,112924,rules_fallback,0.9,"Phạm vi điều chỉnh
Thông tư này quy định về hoạt động tự doanh đầu tư gián tiếp ra nước ngoài của tổ chức kinh doanh chứng khoán, quỹ đầu tư chứng khoán, công ty đầu tư chứng khoán, doanh nghiệp kinh doanh bảo hiểm và hoạt động nhận ủy thác đầu tư gián tiếp ra nước ngoài của công ty quản lý quỹ."
DoiTuongApDung_cong_ty_chung_khoan,DoiTuongApDung,Công ty chứng khoán,Công ty chứng khoán,112924,rules_fallback,0.9,"Tổ chức kinh doanh chứng khoán bao gồm công ty chứng khoán, công ty quản lý quỹ được thành lập và hoạt động theo pháp luật Việt Nam."
DoiTuongApDung_doanh_nghiep_bao_hiem,DoiTuongApDung,Doanh nghiệp bảo hiểm,Doanh nghiệp bảo hiểm,112924,rules_fallback,0.9,"Doanh nghiệp kinh doanh bảo hiểm là doanh nghiệp bảo hiểm nhân thọ, doanh nghiệp bảo hiểm phi nhân thọ, doanh nghiệp bảo hiểm sức khỏe, doanh nghiệp tái bảo hiểm."
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,25692,rules_fallback,0.9,"Ngân hàng Nhà nước thực hiện chức năng quản lý nhà nước về tiền tệ, hoạt động ngân hàng và ngoại hối (sau đây gọi là tiền tệ và ngân hàng); thực hiện chức năng của Ngân hàng trung ương về phát hành tiền, ngân hàng của các tổ chức tín dụng và cung ứng dịch vụ tiền tệ cho Chính phủ."
DoiTuongApDung_quy_tin_dung_nhan_dan,DoiTuongApDung,Quỹ tín dụng nhân dân,Quỹ tín dụng nhân dân,177271,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
Số: 01/2025/TT-NHNN
Hà Nội, ngày 29 tháng 4 năm 2025
THÔNG TƯ
Quy định
về
cấp Giấy phép lần đầu, cấp đổi
Giấy phép của quỹ tín dụng nhân dân
______________________
Căn cứ Luật Ngân hàng Nhà nước Việt Nam ngày 16 tháng 6 năm 2010;
Căn cứ Luật Các tổ chức tín dụng ngày 18 tháng 01 năm 2024;
Căn cứ Luật Hợp tác xã ngày
20
tháng 6 năm 2023;
Căn cứ Nghị định số 2
6
/202
5
/NĐ-CP
ngày 2
4
tháng
0
2 năm 202
5
của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Căn cứ Nghị định số
162
/202
4
/NĐ-CP ngày
20
tháng
1
2 năm 202
4
của Chính phủ quy định
điều kiện cấp Giấy phép đối với quỹ tín dụng nhân dân, tổ chức tài chính vi mô và điều kiện đối với chủ sở hữu của tổ chức tín dụng là công ty trách nhiệm hữu hạn một thành viên, cổ đông sáng lập, thành viên sáng lập
;
Theo đề nghị của
Cục trưởng Cục An toàn hệ thống các tổ chức tín dụng
;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định về
cấp Giấy phép lần đầu, cấp đổi Giấy phép của quỹ tín dụng nhân dân."
LinhVuc_bao_hiem,LinhVuc,Bảo hiểm,Bảo hiểm,166269,rules_fallback,0.9,Chứa từ khóa 'bảo hiểm'
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,177271,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập – Tự do – Hạnh phúc
Số: 01/2025/TT-NHNN
Hà Nội, ngày 29 tháng 4 năm 2025
THÔNG TƯ
Quy định
về
cấp Giấy phép lần đầu, cấp đổi
Giấy phép của quỹ tín dụng nhân dân
______________________
Căn cứ Luật Ngân hàng Nhà nước Việt Nam ngày 16 tháng 6 năm 2010;
Căn cứ Luật Các tổ chức tín dụng ngày 18 tháng 01 năm 2024;
Căn cứ Luật Hợp tác xã ngày
20
tháng 6 năm 2023;
Căn cứ Nghị định số 2
6
/202
5
/NĐ-CP
ngày 2
4
tháng
0
2 năm 202
5
của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Căn cứ Nghị định số
162
/202
4
/NĐ-CP ngày
20
tháng
1
2 năm 202
4
của Chính phủ quy định
điều kiện cấp Giấy phép đối với quỹ tín dụng nhân dân, tổ chức tài chính vi mô và điều kiện đối với chủ sở hữu của tổ chức tín dụng là công ty trách nhiệm hữu hạn một thành viên, cổ đông sáng lập, thành viên sáng lập
;
Theo đề nghị của
Cục trưởng Cục An toàn hệ thống các tổ chức tín dụng
;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định về
cấp Giấy phép lần đầu, cấp đổi Giấy phép của quỹ tín dụng nhân dân."
LinhVuc_bao_hiem,LinhVuc,Bảo hiểm,Bảo hiểm,25692,rules_fallback,0.9,Chứa từ khóa 'bảo hiểm'
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,185630,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC
VIỆT NAM
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập - Tự do - Hạnh phúc
Số: 63/2025/TT-NHNN
Hà Nội, ngày 31 tháng 12 năm 2025
THÔNG TƯ
Sửa đổi, bổ sung một số điều của một số Thông tư
về quỹ tín dụng nhân dân
Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12;
Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15;
Căn cứ Luật Hợp tác xã số 17/2023/QH15;
Căn cứ Nghị định số 26/2025/NĐ-CP của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Theo đề nghị của Cục trưởng Cục An toàn hệ thống các tổ chức tín dụng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư
sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân."
DoiTuongApDung_quy_tin_dung_nhan_dan,DoiTuongApDung,Quỹ tín dụng nhân dân,Quỹ tín dụng nhân dân,185630,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC
VIỆT NAM
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập - Tự do - Hạnh phúc
Số: 63/2025/TT-NHNN
Hà Nội, ngày 31 tháng 12 năm 2025
THÔNG TƯ
Sửa đổi, bổ sung một số điều của một số Thông tư
về quỹ tín dụng nhân dân
Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12;
Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15;
Căn cứ Luật Hợp tác xã số 17/2023/QH15;
Căn cứ Nghị định số 26/2025/NĐ-CP của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Theo đề nghị của Cục trưởng Cục An toàn hệ thống các tổ chức tín dụng;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư
sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân."
DoiTuongApDung_ngan_hang_hop_tac_xa,DoiTuongApDung,Ngân hàng hợp tác xã,Ngân hàng hợp tác xã,185630,rules_fallback,0.9,"Sửa đổi, bổ sung điểm d khoản 2 Điều 25
“d) Định kỳ hằng quý, nộp lại sổ tiết kiệm trắng không sử dụng được cho ngân hàng hợp tác xã và mở sổ theo dõi;”."
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,44209,rules_fallback,0.9,"NGÂN HÀNG NHÀ NƯỚC
VIỆT NAM
-------
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
Độc lập - Tự do - Hạnh phúc
---------------
Số: 01/2014/TT-NHNN
Hà Nội, ngày 06 tháng 01 năm 2014
THÔNG TƯ
Quy định về giao nhận, bảo quản, vận chuyển
tiền mặt, tài sản quý, giấy tờ có giá
Căn cứ
Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12 ngày 16 tháng 6 năm 2010;
Căn cứ
Luật Các tổ chức tín dụng số 47/2010/QH12 ngày 16 tháng 6 năm 2010;
Căn cứ Nghị định số
156/2013/NĐ-CP ngày 11 tháng 11 năm 2013 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam;
Căn cứ Nghị định số
40/2012/NĐ-CP ngày 02 tháng 5 năm 2012 của Chính phủ về nghiệp vụ phát hành tiền; bảo quản, vận chuyển tài sản quý và giấy tờ có giá trong hệ thống Ngân hàng Nhà nước, tổ chức tín dụng và chi nhánh ngân hàng nước ngoài;
Theo đề nghị của Cục trưởng Cục Phát hành và Kho quỹ;
Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư quy định về giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá."
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,26750,rules_fallback,0.5,Default fallback: Đọc hiểu văn bản luật tài chính ngân hàng.
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,150974,rules_fallback,0.5,Default fallback: Đọc hiểu văn bản luật tài chính ngân hàng.
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,30402,rules_fallback,0.5,Default fallback: Đọc hiểu văn bản luật tài chính ngân hàng.
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,169221,rules_fallback,0.5,Default fallback: Đọc hiểu văn bản luật tài chính ngân hàng.
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,143217,rules_fallback,0.5,Default fallback: Đọc hiểu văn bản luật tài chính ngân hàng.
NguoiKy_chua_xac_inh,NguoiKy,Chưa xác định,Chưa xác định,143217,rules_fallback,0.5,Default fallback
DoiTuongApDung_to_chuc_tin_dung,DoiTuongApDung,Tổ chức tín dụng,Tổ chức tín dụng,166269,rules_fallback,0.5,Default fallback: Đọc hiểu văn bản luật tài chính ngân hàng.
